State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
13,187,GA,Lumpkin County,"4,246","3,370","5,122",13.6,10.8,16.4,980,707,"1,253",16.9,12.2,21.6,694,484,904,16.2,11.3,21.1,"64,077","57,412","70,742",.,.,.,.,.,.
13,189,GA,McDuffie County,"4,182","3,275","5,089",19.6,15.4,23.8,"1,665","1,216","2,114",31.2,22.8,39.6,"1,178",828,"1,528",29.5,20.7,38.3,"44,597","39,417","49,777",.,.,.,.,.,.
13,191,GA,McIntosh County,"2,367","1,920","2,814",21.4,17.4,25.4,575,428,722,34.2,25.5,42.9,415,298,532,34.1,24.5,43.7,"47,651","41,848","53,454",.,.,.,.,.,.
13,193,GA,Macon County,"3,132","2,462","3,802",30.3,23.8,36.8,827,600,"1,054",37.6,27.3,47.9,597,423,771,36.8,26.1,47.5,"35,660","31,327","39,993",.,.,.,.,.,.
13,195,GA,Madison County,"4,611","3,788","5,434",15.1,12.4,17.8,"1,584","1,225","1,943",22.4,17.3,27.5,"1,162",886,"1,438",22.2,16.9,27.5,"56,526","52,989","60,063",.,.,.,.,.,.
13,197,GA,Marion County,"1,580","1,223","1,937",21.3,16.5,26.1,485,349,621,32.9,23.7,42.1,340,235,445,30.9,21.4,40.4,"39,717","34,734","44,700",.,.,.,.,.,.
13,199,GA,Meriwether County,"4,468","3,655","5,281",21.7,17.7,25.7,"1,641","1,302","1,980",38.5,30.5,46.5,"1,133",867,"1,399",36.3,27.8,44.8,"46,799","41,185","52,413",.,.,.,.,.,.
13,201,GA,Miller County,"1,400","1,135","1,665",24.2,19.6,28.8,481,371,591,35.8,27.6,44,311,225,397,31.4,22.7,40.1,"44,814","39,350","50,278",.,.,.,.,.,.
13,205,GA,Mitchell County,"4,790","3,688","5,892",24.7,19,30.4,"1,583","1,148","2,018",34,24.7,43.3,"1,175",845,"1,505",33.1,23.8,42.4,"42,539","37,410","47,668",.,.,.,.,.,.
13,207,GA,Monroe County,"3,221","2,487","3,955",11.7,9,14.4,999,724,"1,274",17.1,12.4,21.8,727,516,938,16.4,11.7,21.1,"65,697","61,359","70,035",.,.,.,.,.,.
13,209,GA,Montgomery County,"1,647","1,286","2,008",20.8,16.3,25.3,478,340,616,27.3,19.4,35.2,343,234,452,26.4,18,34.8,"47,618","41,748","53,488",.,.,.,.,.,.
13,211,GA,Morgan County,"2,222","1,670","2,774",10.9,8.2,13.6,828,584,"1,072",18,12.7,23.3,581,392,770,16.9,11.4,22.4,"67,187","60,450","73,924",.,.,.,.,.,.
13,213,GA,Murray County,"6,208","4,916","7,500",15.7,12.4,19,"2,176","1,595","2,757",23.2,17,29.4,"1,513","1,072","1,954",21.7,15.4,28,"53,297","48,030","58,564",.,.,.,.,.,.
13,215,GA,Muscogee County,"40,496","35,553","45,439",20.4,17.9,22.9,"14,657","12,180","17,134",29.2,24.3,34.1,"10,795","8,858","12,732",29.8,24.4,35.2,"52,090","48,708","55,472",.,.,.,.,.,.
13,217,GA,Newton County,"14,185","11,144","17,226",12.5,9.8,15.2,"6,197","4,517","7,877",21.3,15.5,27.1,"4,524","3,195","5,853",20.5,14.5,26.5,"71,366","66,326","76,406",.,.,.,.,.,.
13,219,GA,Oconee County,"2,577","2,002","3,152",6,4.7,7.3,709,499,919,6.3,4.4,8.2,499,339,659,5.5,3.7,7.3,"112,581","102,514","122,648",.,.,.,.,.,.
13,221,GA,Oglethorpe County,"2,010","1,559","2,461",13.4,10.4,16.4,621,445,797,20,14.3,25.7,401,267,535,17.2,11.4,23,"57,215","50,522","63,908",.,.,.,.,.,.
13,223,GA,Paulding County,"13,209","10,352","16,066",7.6,5.9,9.3,"4,858","3,596","6,120",11.1,8.2,14,"3,600","2,625","4,575",10.7,7.8,13.6,"89,632","81,985","97,279",.,.,.,.,.,.
13,225,GA,Peach County,"5,304","4,193","6,415",19.5,15.4,23.6,"1,756","1,289","2,223",30,22,38,"1,244",894,"1,594",29.4,21.1,37.7,"54,921","49,454","60,388",.,.,.,.,.,.
13,227,GA,Pickens County,"3,452","2,699","4,205",10.3,8.1,12.5,"1,063",759,"1,367",16.8,12,21.6,763,530,996,15.8,11,20.6,"72,539","64,668","80,410",.,.,.,.,.,.
13,229,GA,Pierce County,"3,052","2,316","3,788",15.4,11.7,19.1,"1,115",781,"1,449",23,16.1,29.9,806,547,"1,065",22.4,15.2,29.6,"51,688","45,636","57,740",.,.,.,.,.,.
13,231,GA,Pike County,"1,859","1,463","2,255",9.7,7.6,11.8,570,405,735,12.7,9,16.4,407,279,535,11.8,8.1,15.5,"75,668","68,123","83,213",.,.,.,.,.,.
13,233,GA,Polk County,"7,598","6,166","9,030",17.7,14.4,21,"2,907","2,258","3,556",26.8,20.8,32.8,"1,968","1,434","2,502",24.7,18,31.4,"49,061","43,668","54,454",.,.,.,.,.,.
13,235,GA,Pulaski County,"1,862","1,428","2,296",20.9,16,25.8,543,399,687,30.8,22.6,39,361,246,476,27.2,18.5,35.9,"45,594","40,473","50,715",.,.,.,.,.,.
13,237,GA,Putnam County,"3,635","2,847","4,423",16.2,12.7,19.7,"1,197",867,"1,527",27.8,20.1,35.5,786,528,"1,044",24.5,16.5,32.5,"55,826","48,878","62,774",.,.,.,.,.,.
13,239,GA,Quitman County,547,424,670,24.5,19,30,162,119,205,41.1,30.1,52.1,118,84,152,42.3,30.2,54.4,"38,357","33,494","43,220",.,.,.,.,.,.
13,241,GA,Rabun County,"2,109","1,609","2,609",12.5,9.5,15.5,578,405,751,21.4,15,27.8,418,284,552,22,14.9,29.1,"58,463","53,299","63,627",.,.,.,.,.,.
13,243,GA,Randolph County,"1,702","1,338","2,066",28.1,22.1,34.1,520,379,661,41.2,30,52.4,356,242,470,36.3,24.7,47.9,"34,883","30,549","39,217",.,.,.,.,.,.
13,245,GA,Richmond County,"41,249","36,281","46,217",21.4,18.8,24,"15,405","13,075","17,735",33.8,28.7,38.9,"10,517","8,483","12,551",32.5,26.2,38.8,"47,816","44,122","51,510",.,.,.,.,.,.
13,247,GA,Rockdale County,"12,697","10,177","15,217",13.6,10.9,16.3,"5,026","3,682","6,370",22.7,16.6,28.8,"3,479","2,436","4,522",20.2,14.1,26.3,"65,746","59,886","71,606",.,.,.,.,.,.
13,249,GA,Schley County,718,551,885,16.1,12.4,19.8,238,171,305,22.6,16.2,29,173,120,226,21.3,14.8,27.8,"53,369","47,118","59,620",.,.,.,.,.,.
13,251,GA,Screven County,"2,769","2,103","3,435",20.3,15.4,25.2,882,637,"1,127",31.9,23,40.8,639,443,835,32.1,22.2,42,"45,061","39,579","50,543",.,.,.,.,.,.
13,253,GA,Seminole County,"2,124","1,650","2,598",23.3,18.1,28.5,678,481,875,36.9,26.2,47.6,470,322,618,34.5,23.6,45.4,"41,917","37,270","46,564",.,.,.,.,.,.
13,255,GA,Spalding County,"14,186","12,138","16,234",21.3,18.2,24.4,"5,418","4,463","6,373",34.7,28.6,40.8,"4,104","3,376","4,832",36.3,29.9,42.7,"52,902","48,388","57,416",.,.,.,.,.,.
13,257,GA,Stephens County,"4,391","3,550","5,232",16.7,13.5,19.9,"1,419","1,023","1,815",24.1,17.4,30.8,996,698,"1,294",22.9,16,29.8,"47,909","42,439","53,379",.,.,.,.,.,.
13,259,GA,Stewart County,"1,288",966,"1,610",31.4,23.5,39.3,205,146,264,36.4,25.9,46.9,152,105,199,36.4,25.2,47.6,"37,318","32,827","41,809",.,.,.,.,.,.
13,261,GA,Sumter County,"7,727","6,494","8,960",27.9,23.4,32.4,"2,604","2,041","3,167",39.7,31.1,48.3,"1,861","1,395","2,327",38.4,28.8,48,"39,008","34,815","43,201",.,.,.,.,.,.
13,263,GA,Talbot County,"1,333","1,049","1,617",23.3,18.3,28.3,362,266,458,38.9,28.6,49.2,272,197,347,39.7,28.8,50.6,"42,646","37,428","47,864",.,.,.,.,.,.
13,265,GA,Taliaferro County,358,273,443,23,17.6,28.4,95,68,122,37.5,26.7,48.3,69,47,91,36.5,25,48,"40,045","35,669","44,421",.,.,.,.,.,.
13,267,GA,Tattnall County,"5,359","4,408","6,310",28,23,33,"1,558","1,194","1,922",33.8,25.9,41.7,"1,068",760,"1,376",30.7,21.8,39.6,"44,225","38,945","49,505",.,.,.,.,.,.
13,269,GA,Taylor County,"1,744","1,349","2,139",22.7,17.6,27.8,526,379,673,34.7,25,44.4,383,268,498,34,23.8,44.2,"41,030","36,563","45,497",.,.,.,.,.,.
13,271,GA,Telfair County,"3,027","2,354","3,700",30.2,23.5,36.9,759,564,954,38.3,28.5,48.1,522,366,678,35.9,25.2,46.6,"38,091","33,834","42,348",.,.,.,.,.,.
13,273,GA,Terrell County,"2,309","1,756","2,862",26.6,20.2,33,833,597,"1,069",42.3,30.3,54.3,584,402,766,39.2,27,51.4,"40,549","35,599","45,499",.,.,.,.,.,.
13,275,GA,Thomas County,"8,615","7,037","10,193",19.1,15.6,22.6,"3,110","2,412","3,808",28.9,22.4,35.4,"2,189","1,651","2,727",27.3,20.6,34,"50,154","45,292","55,016",.,.,.,.,.,.
13,277,GA,Tift County,"8,484","6,964","10,004",21.4,17.6,25.2,"3,194","2,465","3,923",31.8,24.5,39.1,"2,187","1,627","2,747",29.5,21.9,37.1,"48,717","42,861","54,573",.,.,.,.,.,.
13,279,GA,Toombs County,"6,087","4,909","7,265",22.9,18.5,27.3,"2,320","1,704","2,936",33.1,24.3,41.9,"1,687","1,215","2,159",32.8,23.6,42,"45,253","40,818","49,688",.,.,.,.,.,.
13,281,GA,Towns County,"1,585","1,235","1,935",13.6,10.6,16.6,337,244,430,21.3,15.4,27.2,245,172,318,21.4,15,27.8,"51,810","45,515","58,105",.,.,.,.,.,.
13,283,GA,Treutlen County,"1,300",969,"1,631",21.8,16.2,27.4,492,352,632,34.3,24.5,44.1,343,237,449,31.2,21.5,40.9,"40,947","35,891","46,003",.,.,.,.,.,.
13,285,GA,Troup County,"10,559","8,209","12,909",15.6,12.1,19.1,"4,092","2,862","5,322",24.6,17.2,32,"3,063","2,079","4,047",25.1,17,33.2,"49,557","46,811","52,303",.,.,.,.,.,.
13,287,GA,Turner County,"2,247","1,717","2,777",26.2,20,32.4,872,620,"1,124",39.5,28.1,50.9,601,407,795,37.1,25.1,49.1,"37,477","32,821","42,133",.,.,.,.,.,.
13,289,GA,Twiggs County,"1,634","1,269","1,999",21.1,16.4,25.8,471,344,598,32,23.4,40.6,344,245,443,30.9,22,39.8,"47,382","41,575","53,189",.,.,.,.,.,.
13,291,GA,Union County,"3,035","2,353","3,717",12,9.3,14.7,825,604,"1,046",21.2,15.5,26.9,584,413,755,19.6,13.9,25.3,"59,494","54,409","64,579",.,.,.,.,.,.
13,293,GA,Upson County,"5,129","4,048","6,210",18.8,14.8,22.8,"1,802","1,313","2,291",29.1,21.2,37,"1,332",955,"1,709",29.1,20.8,37.4,"47,140","41,631","52,649",.,.,.,.,.,.
13,295,GA,Walker County,"9,524","7,439","11,609",14.2,11.1,17.3,"2,968","2,154","3,782",20.4,14.8,26,"2,093","1,447","2,739",19.4,13.4,25.4,"47,810","42,896","52,724",.,.,.,.,.,.
13,297,GA,Walton County,"10,602","8,502","12,702",10.7,8.6,12.8,"3,575","2,670","4,480",15.1,11.3,18.9,"2,536","1,836","3,236",14.1,10.2,18,"73,839","67,435","80,243",.,.,.,.,.,.
13,299,GA,Ware County,"8,158","6,712","9,604",24.3,20,28.6,"3,021","2,273","3,769",34.4,25.9,42.9,"2,233","1,668","2,798",34.7,25.9,43.5,"43,065","38,543","47,587",.,.,.,.,.,.
13,301,GA,Warren County,"1,321","1,028","1,614",25.6,19.9,31.3,425,305,545,40.1,28.7,51.5,304,208,400,39.1,26.8,51.4,"40,361","35,630","45,092",.,.,.,.,.,.
13,303,GA,Washington County,"4,057","3,145","4,969",22.6,17.5,27.7,"1,397","1,024","1,770",33.2,24.4,42,964,681,"1,247",30.1,21.2,39,"46,051","41,801","50,301",.,.,.,.,.,.
13,305,GA,Wayne County,"6,988","6,046","7,930",24.7,21.4,28,"2,320","1,892","2,748",32.3,26.3,38.3,"1,690","1,319","2,061",31.3,24.4,38.2,"46,314","40,689","51,939",.,.,.,.,.,.
13,307,GA,Webster County,481,375,587,20.4,15.9,24.9,136,97,175,31.9,22.8,41,99,68,130,31.2,21.6,40.8,"44,084","38,702","49,466",.,.,.,.,.,.
13,309,GA,Wheeler County,"1,692","1,252","2,132",33.2,24.6,41.8,409,291,527,34.8,24.7,44.9,291,200,382,32.9,22.7,43.1,"35,664","31,377","39,951",.,.,.,.,.,.
13,311,GA,White County,"3,456","2,696","4,216",12.5,9.8,15.2,"1,088",795,"1,381",19.8,14.5,25.1,784,554,"1,014",18.9,13.4,24.4,"61,473","54,550","68,396",.,.,.,.,.,.
13,313,GA,Whitfield County,"13,655","11,204","16,106",13.4,11,15.8,"4,980","3,896","6,064",19.4,15.2,23.6,"3,482","2,585","4,379",17.9,13.3,22.5,"56,973","51,218","62,728",.,.,.,.,.,.
13,315,GA,Wilcox County,"1,897","1,466","2,328",27.6,21.3,33.9,576,424,728,35.5,26.1,44.9,398,280,516,32.3,22.7,41.9,"38,449","33,714","43,184",.,.,.,.,.,.
13,317,GA,Wilkes County,"1,879","1,446","2,312",20.1,15.5,24.7,651,466,836,33.6,24.1,43.1,469,324,614,32.3,22.3,42.3,"42,567","37,467","47,667",.,.,.,.,.,.
13,319,GA,Wilkinson County,"1,832","1,473","2,191",21.2,17.1,25.3,687,530,844,35.7,27.5,43.9,428,299,557,29.7,20.7,38.7,"46,475","40,970","51,980",.,.,.,.,.,.
13,321,GA,Worth County,"4,178","3,351","5,005",20.6,16.5,24.7,"1,423","1,061","1,785",32.2,24,40.4,"1,077",794,"1,360",32.1,23.7,40.5,"48,943","43,739","54,147",.,.,.,.,.,.
15,0,HI,Hawaii,"152,656","146,272","159,040",10.9,10.4,11.4,"38,291","35,619","40,963",12.9,12,13.8,"26,809","24,634","28,984",12.4,11.4,13.4,"85,547","83,548","87,546","10,150","8,658","11,642",12.9,11,14.8
15,1,HI,Hawaii County,"29,361","24,817","33,905",14.7,12.4,17,"8,309","6,281","10,337",19.8,15,24.6,"6,025","4,498","7,552",19.3,14.4,24.2,"67,896","63,986","71,806",.,.,.,.,.,.
15,3,HI,Honolulu County,"96,646","89,507","103,785",10,9.3,10.7,"23,042","20,158","25,926",11.2,9.8,12.6,"15,914","13,840","17,988",10.8,9.4,12.2,"90,176","88,219","92,133",.,.,.,.,.,.
15,5,HI,Kalawao County,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,7,HI,Kauai County,"8,101","6,682","9,520",11.2,9.2,13.2,"2,155","1,580","2,730",13.9,10.2,17.6,"1,550","1,112","1,988",13.4,9.6,17.2,"76,719","71,167","82,271",.,.,.,.,.,.
15,9,HI,Maui County,"18,548","15,519","21,577",11.4,9.5,13.3,"4,786","3,551","6,021",13.9,10.3,17.5,"3,320","2,423","4,217",13,9.5,16.5,"75,421","70,123","80,719",.,.,.,.,.,.
16,0,ID,Idaho,"202,091","193,474","210,708",10.8,10.3,11.3,"57,576","53,835","61,317",12.5,11.7,13.3,"38,421","35,303","41,539",11.1,10.2,12,"66,318","64,668","67,968","17,074","15,118","19,030",15.4,13.6,17.2
16,1,ID,Ada County,"43,285","38,051","48,519",8.7,7.7,9.7,"10,262","8,244","12,280",9.1,7.3,10.9,"6,815","5,285","8,345",7.8,6,9.6,"79,345","75,231","83,459",.,.,.,.,.,.
16,3,ID,Adams County,590,453,727,12.8,9.8,15.8,156,107,205,20,13.7,26.3,110,72,148,19.2,12.6,25.8,"51,829","45,756","57,902",.,.,.,.,.,.
16,5,ID,Bannock County,"11,121","9,255","12,987",12.9,10.7,15.1,"3,170","2,314","4,026",14.3,10.4,18.2,"2,137","1,478","2,796",12.8,8.8,16.8,"60,058","55,745","64,371",.,.,.,.,.,.
16,7,ID,Bear Lake County,633,476,790,9.7,7.3,12.1,233,160,306,13.4,9.2,17.6,159,103,215,12.2,7.9,16.5,"60,265","53,156","67,374",.,.,.,.,.,.
16,9,ID,Benewah County,"1,348","1,061","1,635",13.7,10.8,16.6,398,277,519,18.3,12.7,23.9,274,184,364,16.6,11.2,22,"53,667","49,435","57,899",.,.,.,.,.,.
16,11,ID,Bingham County,"5,482","4,326","6,638",11.3,8.9,13.7,"1,928","1,376","2,480",13.4,9.6,17.2,"1,416","1,004","1,828",12.7,9,16.4,"63,576","57,798","69,354",.,.,.,.,.,.
16,13,ID,Blaine County,"1,772","1,360","2,184",7.2,5.5,8.9,400,280,520,8.2,5.7,10.7,272,183,361,7.1,4.8,9.4,"86,735","76,449","97,021",.,.,.,.,.,.
16,15,ID,Boise County,962,756,"1,168",12,9.4,14.6,208,143,273,16.8,11.6,22,140,90,190,14.9,9.6,20.2,"71,545","64,322","78,768",.,.,.,.,.,.
16,17,ID,Bonner County,"5,761","4,473","7,049",11.8,9.2,14.4,"1,679","1,232","2,126",17.8,13.1,22.5,"1,091",739,"1,443",15.3,10.4,20.2,"61,940","55,914","67,966",.,.,.,.,.,.
16,19,ID,Bonneville County,"12,383","9,938","14,828",9.8,7.9,11.7,"4,488","3,317","5,659",11.8,8.7,14.9,"3,005","2,112","3,898",10.5,7.4,13.6,"69,880","64,530","75,230",.,.,.,.,.,.
16,21,ID,Boundary County,"1,506","1,148","1,864",12.1,9.2,15,533,367,699,18.7,12.9,24.5,381,250,512,18.2,11.9,24.5,"55,285","49,393","61,177",.,.,.,.,.,.
16,23,ID,Butte County,417,324,510,15.8,12.3,19.3,129,91,167,21.4,15.1,27.7,90,62,118,18.6,12.8,24.4,"52,221","46,390","58,052",.,.,.,.,.,.
16,25,ID,Camas County,108,83,133,9.5,7.3,11.7,33,23,43,13.3,9.5,17.1,22,15,29,10.8,7.5,14.1,"57,230","51,132","63,328",.,.,.,.,.,.
16,27,ID,Canyon County,"26,280","22,635","29,925",11,9.5,12.5,"8,173","6,443","9,903",12.6,9.9,15.3,"5,453","4,118","6,788",11.3,8.5,14.1,"64,301","61,394","67,208",.,.,.,.,.,.
16,29,ID,Caribou County,696,532,860,9.8,7.5,12.1,248,174,322,12.6,8.8,16.4,170,114,226,11.3,7.6,15,"66,697","58,851","74,543",.,.,.,.,.,.
16,31,ID,Cassia County,"2,803","2,133","3,473",11.3,8.6,14,"1,064",745,"1,383",13.9,9.7,18.1,717,477,957,12.6,8.4,16.8,"63,356","59,099","67,613",.,.,.,.,.,.
16,33,ID,Clark County,113,86,140,14.3,10.9,17.7,39,27,51,21.2,14.7,27.7,26,17,35,20.8,13.6,28,"52,838","46,487","59,189",.,.,.,.,.,.
16,35,ID,Clearwater County,"1,208",947,"1,469",14.8,11.6,18,283,195,371,22.8,15.7,29.9,201,132,270,21.7,14.2,29.2,"53,344","47,183","59,505",.,.,.,.,.,.
16,37,ID,Custer County,554,416,692,12.6,9.5,15.7,145,100,190,20.3,14,26.6,103,67,139,18.2,11.9,24.5,"53,846","47,169","60,523",.,.,.,.,.,.
16,39,ID,Elmore County,"3,166","2,439","3,893",11.3,8.7,13.9,"1,192",852,"1,532",17.1,12.2,22,768,508,"1,028",15.6,10.3,20.9,"51,436","47,629","55,243",.,.,.,.,.,.
16,41,ID,Franklin County,"1,192",927,"1,457",8.2,6.4,10,450,316,584,10.1,7.1,13.1,306,207,405,9,6.1,11.9,"59,974","53,847","66,101",.,.,.,.,.,.
16,43,ID,Fremont County,"1,546","1,189","1,903",11.8,9.1,14.5,477,339,615,15.5,11,20,345,239,451,15,10.4,19.6,"58,878","53,489","64,267",.,.,.,.,.,.
16,45,ID,Gem County,"2,437","1,929","2,945",12.4,9.8,15,655,446,864,15.2,10.3,20.1,462,301,623,14.2,9.2,19.2,"58,562","52,243","64,881",.,.,.,.,.,.
16,47,ID,Gooding County,"1,707","1,265","2,149",10.9,8.1,13.7,625,420,830,15,10.1,19.9,433,274,592,13.6,8.6,18.6,"59,174","53,596","64,752",.,.,.,.,.,.
16,49,ID,Idaho County,"2,232","1,709","2,755",13.5,10.3,16.7,613,424,802,18.7,12.9,24.5,427,282,572,17.3,11.4,23.2,"51,056","45,762","56,350",.,.,.,.,.,.
16,51,ID,Jefferson County,"2,540","1,939","3,141",8,6.1,9.9,986,681,"1,291",9.4,6.5,12.3,692,457,927,8.5,5.6,11.4,"75,957","71,926","79,988",.,.,.,.,.,.
16,53,ID,Jerome County,"3,088","2,479","3,697",12.6,10.1,15.1,"1,145",843,"1,447",15.9,11.7,20.1,838,616,"1,060",15.5,11.4,19.6,"59,040","52,365","65,715",.,.,.,.,.,.
16,55,ID,Kootenai County,"16,927","14,157","19,697",9.5,7.9,11.1,"4,240","3,155","5,325",10.7,8,13.4,"2,890","2,054","3,726",9.7,6.9,12.5,"68,043","63,396","72,690",.,.,.,.,.,.
16,57,ID,Latah County,"5,113","4,310","5,916",13.6,11.5,15.7,768,532,"1,004",10.3,7.2,13.4,516,341,691,9.4,6.2,12.6,"59,436","53,489","65,383",.,.,.,.,.,.
16,59,ID,Lemhi County,974,709,"1,239",12,8.7,15.3,306,209,403,21.2,14.5,27.9,210,136,284,19.3,12.5,26.1,"57,499","53,120","61,878",.,.,.,.,.,.
16,61,ID,Lewis County,486,374,598,13.2,10.2,16.2,174,120,228,20.9,14.4,27.4,122,80,164,18.9,12.4,25.4,"50,128","45,055","55,201",.,.,.,.,.,.
16,63,ID,Lincoln County,593,458,728,11.3,8.7,13.9,213,147,279,15.6,10.7,20.5,142,91,193,13.6,8.7,18.5,"57,111","51,114","63,108",.,.,.,.,.,.
16,65,ID,Madison County,"9,330","7,599","11,061",17.6,14.3,20.9,"1,901","1,363","2,439",13.4,9.6,17.2,"1,201",788,"1,614",12.7,8.3,17.1,"55,721","51,327","60,115",.,.,.,.,.,.
16,67,ID,Minidoka County,"3,025","2,484","3,566",13.9,11.4,16.4,936,671,"1,201",15,10.7,19.3,634,433,835,13.5,9.2,17.8,"61,010","54,964","67,056",.,.,.,.,.,.
16,69,ID,Nez Perce County,"6,377","5,513","7,241",15.4,13.3,17.5,"1,405","1,084","1,726",16,12.3,19.7,856,606,"1,106",13.3,9.4,17.2,"61,951","55,532","68,370",.,.,.,.,.,.
16,71,ID,Oneida County,493,378,608,10.8,8.3,13.3,164,114,214,13.5,9.4,17.6,116,77,155,12.5,8.3,16.7,"60,769","53,156","68,382",.,.,.,.,.,.
16,73,ID,Owyhee County,"1,731","1,342","2,120",14.2,11,17.4,591,421,761,19.7,14,25.4,408,280,536,18.2,12.5,23.9,"52,374","46,277","58,471",.,.,.,.,.,.
16,75,ID,Payette County,"3,126","2,418","3,834",12,9.3,14.7,"1,043",745,"1,341",15.6,11.1,20.1,721,489,953,14.5,9.8,19.2,"58,885","53,092","64,678",.,.,.,.,.,.
16,77,ID,Power County,"1,001",756,"1,246",12.7,9.6,15.8,383,264,502,16,11,21,267,174,360,14.7,9.6,19.8,"57,322","50,372","64,272",.,.,.,.,.,.
16,79,ID,Shoshone County,"2,404","1,938","2,870",17.9,14.4,21.4,713,527,899,25.4,18.7,32.1,427,284,570,21.2,14.1,28.3,"47,699","42,551","52,847",.,.,.,.,.,.
16,81,ID,Teton County,907,694,"1,120",7.4,5.7,9.1,265,184,346,9.6,6.7,12.5,180,118,242,8.4,5.5,11.3,"84,015","74,574","93,456",.,.,.,.,.,.
16,83,ID,Twin Falls County,"12,185","10,251","14,119",13.4,11.3,15.5,"4,047","3,235","4,859",16.5,13.2,19.8,"2,378","1,715","3,041",12.9,9.3,16.5,"57,487","51,425","63,549",.,.,.,.,.,.
16,85,ID,Valley County,"1,015",793,"1,237",8.3,6.5,10.1,236,163,309,11.2,7.7,14.7,168,111,225,10.3,6.8,13.8,"69,425","61,322","77,528",.,.,.,.,.,.
16,87,ID,Washington County,"1,476","1,144","1,808",13.7,10.6,16.8,481,339,623,20,14.1,25.9,332,227,437,17.8,12.1,23.5,"51,067","45,573","56,561",.,.,.,.,.,.
17,0,IL,Illinois,"1,493,042","1,465,135","1,520,949",12.1,11.9,12.3,"438,031","424,826","451,236",15.9,15.4,16.4,"310,010","298,048","321,972",15,14.4,15.6,"72,215","71,645","72,785","120,015","114,563","125,467",17.5,16.7,18.3
17,1,IL,Adams County,"7,424","5,941","8,907",11.8,9.4,14.2,"2,240","1,627","2,853",15.6,11.3,19.9,"1,554","1,078","2,030",14.6,10.1,19.1,"59,777","55,704","63,850",.,.,.,.,.,.
17,3,IL,Alexander County,"1,084",793,"1,375",21.8,16,27.6,449,319,579,42,29.9,54.1,317,216,418,38.9,26.5,51.3,"41,816","37,222","46,410",.,.,.,.,.,.
17,5,IL,Bond County,"2,024","1,578","2,470",13.5,10.5,16.5,540,401,679,17.6,13.1,22.1,377,272,482,16.1,11.6,20.6,"57,287","53,278","61,296",.,.,.,.,.,.
17,7,IL,Boone County,"5,341","4,359","6,323",10.1,8.2,12,"1,800","1,403","2,197",14.3,11.1,17.5,"1,261",963,"1,559",12.8,9.8,15.8,"71,557","63,634","79,480",.,.,.,.,.,.
17,9,IL,Brown County,758,573,943,16.6,12.6,20.6,137,99,175,13.6,9.8,17.4,97,67,127,13.6,9.4,17.8,"51,294","45,291","57,297",.,.,.,.,.,.
17,11,IL,Bureau County,"3,929","3,294","4,564",12.1,10.1,14.1,"1,160",874,"1,446",17.2,13,21.4,800,577,"1,023",15.7,11.3,20.1,"61,431","58,200","64,662",.,.,.,.,.,.
17,13,IL,Calhoun County,434,328,540,10.1,7.6,12.6,114,81,147,13.2,9.3,17.1,79,53,105,11.7,7.9,15.5,"63,586","56,378","70,794",.,.,.,.,.,.
17,15,IL,Carroll County,"2,093","1,713","2,473",13.5,11,16,570,426,714,19.1,14.3,23.9,394,283,505,17.3,12.4,22.2,"54,450","50,335","58,565",.,.,.,.,.,.
17,17,IL,Cass County,"1,429","1,083","1,775",11.4,8.6,14.2,494,349,639,15.9,11.2,20.6,340,230,450,15.2,10.3,20.1,"60,961","56,173","65,749",.,.,.,.,.,.
17,19,IL,Champaign County,"28,582","25,048","32,116",15,13.1,16.9,"5,292","3,678","6,906",13.7,9.5,17.9,"3,529","2,241","4,817",12.7,8.1,17.3,"58,787","54,243","63,331",.,.,.,.,.,.
17,21,IL,Christian County,"3,823","2,979","4,667",12,9.4,14.6,"1,153",824,"1,482",17.4,12.4,22.4,807,555,"1,059",16.4,11.3,21.5,"52,500","48,605","56,395",.,.,.,.,.,.
17,23,IL,Clark County,"1,533","1,146","1,920",10.2,7.6,12.8,564,397,731,16.5,11.6,21.4,415,284,546,16.4,11.2,21.6,"58,741","52,145","65,337",.,.,.,.,.,.
17,25,IL,Clay County,"1,827","1,451","2,203",14.1,11.2,17,547,388,706,18.5,13.1,23.9,390,267,513,17.8,12.2,23.4,"51,042","45,188","56,896",.,.,.,.,.,.
17,27,IL,Clinton County,"3,152","2,549","3,755",9.1,7.4,10.8,899,705,"1,093",11.7,9.2,14.2,644,495,793,11.5,8.8,14.2,"77,272","70,583","83,961",.,.,.,.,.,.
